"","event","secondary_type","event_team","event_team_type","description","period","period_seconds","home_score","away_score","event_player_1_name","event_player_2_name","strength_state","strength_code","event_idx","x","y","x_fixed","y_fixed","shot_distance","shot_angle","game_id","event_player_1_id","event_player_2_id","event_player_2_link","period_type","event_team_id","event_team_abbr","home_final","away_final","season","venue_name","home_abbreviation","away_abbreviation","home_goalie","away_goalie"
"72","Shot","Penalty Shot","Los Angeles Kings","away","Mike Richards Backhand saved by Corey Crawford",2,998,0,1,"Mike.Richards","Corey.Crawford","5v5","EV","0387",-74,7,-74,7,16.6,25,2011020539,8470617,8470645,"/api/v1/people/8470645","REGULAR",26,"LAK",0,2,"20112012","United Center","CHI","LAK","Corey.Crawford","Jonathan.Quick"
"73","Missed Shot","Penalty Shot","Phoenix Coyotes","away","Oliver Ekman-Larsson - Wide of Net",2,1171,2,2,"Oliver.Ekman.Larsson",NA,"5v5","EV","0402",-73,0,-73,0,16,0,2011020549,8475171,NA,NA,"REGULAR",27,"PHX",3,2,"20112012","Pepsi Center","COL","PHX","Semyon.Varlamov","Jason.LaBarbera"
"74","Goal","Penalty Shot","Chicago Blackhawks","home","Jonathan Toews (21) Wrist Shot, assists: none",1,872,1,1,"Jonathan.Toews","Jimmy.Howard","5v5","EV","0148",-79,-2,79,2,10.2,11.3,2011020555,8473604,8470657,"/api/v1/people/8470657","REGULAR",16,"CHI",3,2,"20112012","United Center","CHI","DET","Corey.Crawford","Jimmy.Howard"
"75","Goal","Penalty Shot","New Jersey Devils","home","Ilya Kovalchuk (12) Wrist Shot, assists: none",1,883,1,0,"Ilya.Kovalchuk","Marc.Andre.Fleury","5v5","EV","0120",67,-1,67,-1,22,2.6,2011020556,8469454,8470594,"/api/v1/people/8470594","REGULAR",1,"NJD",3,1,"20112012","Prudential Center","NJD","PIT","Martin.Brodeur","Marc.Andre.Fleury"
"76","Goal","Penalty Shot","Montréal Canadiens","home","Lars Eller (8) Backhand, assists: none",3,660,7,2,"Lars.Eller","Chris.Mason","5v5","EV","0521",-80,1,80,-1,9.1,6.3,2011020580,8474189,8462152,"/api/v1/people/8462152","REGULAR",8,"MTL",7,3,"20112012","Centre Bell","MTL","WPG","Carey.Price","Chris.Mason"
"77","Goal","Penalty Shot","Boston Bruins","home","Shawn Thornton (4) Backhand, assists: none",2,316,2,2,"Shawn.Thornton","Ondrej.Pavelec","4v5","SH","0263",-78,-2,78,2,11.2,10.3,2011020616,8465978,8471715,"/api/v1/people/8471715","REGULAR",6,"BOS",5,3,"20112012","TD Garden","BOS","WPG","Tuukka.Rask","Ondrej.Pavelec"
"78","Shot","Penalty Shot","New York Rangers","home","Marian Gaborik Snap Shot saved by Mike Smith",4,190,1,1,"Marian.Gaborik","Mike.Smith","5v4","PP","0664",-82,-6,82,6,9.2,40.6,2011020619,8468483,8469608,"/api/v1/people/8469608","OVERTIME",3,"NYR",1,1,"20112012","Madison Square Garden","NYR","PHX",NA,"Mike.Smith"
"79","Goal","Penalty Shot","St. Louis Blues","home","Patrik Berglund (12) Wrist Shot, assists: none",3,304,2,2,"Patrik.Berglund","Marc.Andre.Fleury","4v5","SH","0473",82,-1,82,-1,7.1,8.1,2011020728,8473534,8470594,"/api/v1/people/8470594","REGULAR",19,"STL",2,2,"20112012","Scottrade Center","STL","PIT","Brian.Elliott","Marc.Andre.Fleury"
"80","Shot","Penalty Shot","Washington Capitals","away","Troy Brouwer Wrist Shot saved by Peter Budaj",2,554,0,1,"Troy.Brouwer","Peter.Budaj","5v5","EV","0298",-70,-2,-70,-2,19.1,6,2011020769,8471426,8469514,"/api/v1/people/8469514","REGULAR",15,"WSH",0,3,"20112012","Centre Bell","MTL","WSH","Peter.Budaj","Tomas.Vokoun"
"81","Goal","Penalty Shot","Washington Capitals","away","Alexander Semin (13) Slap Shot, assists: none",3,717,0,3,"Alexander.Semin","Peter.Budaj","5v5","EV","0531",73,-3,-73,3,16.3,10.6,2011020769,8470120,8469514,"/api/v1/people/8469514","REGULAR",15,"WSH",0,3,"20112012","Centre Bell","MTL","WSH","Peter.Budaj","Tomas.Vokoun"
"82","Shot","Penalty Shot","Ottawa Senators","away","Kyle Turris Backhand saved by Mathieu Garon",3,696,0,2,"Kyle.Turris","Mathieu.Garon","5v5","EV","0492",-76,-3,-76,-3,13.3,13,2011020840,8474068,8464999,"/api/v1/people/8464999","REGULAR",9,"OTT",0,4,"20112012","Tampa Bay Times Forum","TBL","OTT","Mathieu.Garon","Craig.Anderson"
"83","Goal","Penalty Shot","Chicago Blackhawks","away","Jonathan Toews (28) Snap Shot, assists: none",1,65,0,1,"Jonathan.Toews","Martin.Biron","5v5","EV","0013",72,1,-72,-1,17,3.4,2011020851,8473604,8462047,"/api/v1/people/8462047","REGULAR",16,"CHI",2,4,"20112012","Madison Square Garden","NYR","CHI","Martin.Biron","Corey.Crawford"
"84","Missed Shot","Penalty Shot","St. Louis Blues","home","Patrik Berglund - Over Net",2,181,1,0,"Patrik.Berglund",NA,"5v5","EV","0233",-81,8,81,-8,11.3,45,2011020867,8473534,NA,NA,"REGULAR",19,"STL",4,0,"20112012","Scottrade Center","STL","MIN","Brian.Elliott","Josh.Harding"
"85","Shot","Penalty Shot","Edmonton Oilers","home","Shawn Horcoff Backhand",3,1026,2,0,"Shawn.Horcoff",NA,"4v5","SH","0586",-83,1,83,-1,6.1,9.5,2011020907,8467423,NA,NA,"REGULAR",22,"EDM",2,0,"20112012","Rexall Place","EDM","PHI","Devan.Dubnyk","Ilya.Bryzgalov"
"86","Goal","Penalty Shot","Calgary Flames","home","Alex Tanguay (9) Wrist Shot, assists: none",3,649,4,3,"Alex.Tanguay","Ilya.Bryzgalov","4v4","EV","0524",-82,-8,82,8,10.6,48.8,2011020924,8467338,8468524,"/api/v1/people/8468524","REGULAR",20,"CGY",4,4,"20112012","Scotiabank Saddledome","CGY","PHI","Miikka.Kiprusoff","Ilya.Bryzgalov"
"87","Goal","Penalty Shot","St. Louis Blues","away","Chris Stewart (14) Wrist Shot, assists: none",3,474,2,5,"Chris.Stewart","Yann.Danis","5v5","EV","0503",78,-6,-78,6,12.5,28.6,2011020948,8473485,8471186,"/api/v1/people/8471186","REGULAR",19,"STL",2,5,"20112012","Rexall Place","EDM","STL","Yann.Danis","Jaroslav.Halak"
"88","Shot","Penalty Shot","Chicago Blackhawks","away","Patrick Sharp Wrist Shot saved by Robin Lehner",2,138,1,0,"Patrick.Sharp","Robin.Lehner","5v5","EV","0233",82,-3,-82,3,7.6,23.2,2011020960,8469544,8475215,"/api/v1/people/8475215","REGULAR",16,"CHI",1,2,"20112012","Scotiabank Place","OTT","CHI","Robin.Lehner","Ray.Emery"
"89","Goal","Penalty Shot","Minnesota Wild","away","Devin Setoguchi (17) Wrist Shot, assists: none",3,274,5,1,"Devin.Setoguchi","Semyon.Varlamov","5v5","EV","0492",74,4,-74,-4,15.5,14.9,2011020992,8471682,8473575,"/api/v1/people/8473575","REGULAR",30,"MIN",7,1,"20112012","Pepsi Center","COL","MIN","Semyon.Varlamov","Josh.Harding"
"90","Missed Shot","Penalty Shot","Vancouver Canucks","home","Zack Kassian - Wide of Net",1,24,0,0,"Zack.Kassian",NA,"5v5","EV","0011",81,4,81,4,8.9,26.6,2011020994,8475178,NA,NA,"REGULAR",23,"VAN",2,5,"20112012","Rogers Arena","VAN","DAL","Roberto.Luongo","Richard.Bachman"
"91","Shot","Penalty Shot","Chicago Blackhawks","home","Viktor Stalberg Wrist Shot saved by Jonathan Quick",3,388,1,2,"Viktor.Stalberg","Jonathan.Quick","5v5","EV","0482",-65,7,65,-7,25,16.3,2011021031,8473537,8471734,"/api/v1/people/8471734","REGULAR",16,"CHI",2,2,"20112012","United Center","CHI","LAK","Ray.Emery","Jonathan.Quick"
"92","Shot","Penalty Shot","Pittsburgh Penguins","away","Chris Kunitz Wrist Shot saved by Martin Brodeur",1,115,0,0,"Chris.Kunitz","Martin.Brodeur","5v5","EV","0020",-76,1,-76,1,13,4.4,2011021066,8470543,8455710,"/api/v1/people/8455710","REGULAR",5,"PIT",2,5,"20112012","Prudential Center","NJD","PIT","Martin.Brodeur","Marc.Andre.Fleury"
"93","Shot","Penalty Shot","Phoenix Coyotes","away","Keith Yandle Wrist Shot saved by Devan Dubnyk",4,162,2,2,"Keith.Yandle","Devan.Dubnyk","4v4","EV","0630",80,1,-80,-1,9.1,6.3,2011021079,8471735,8471227,"/api/v1/people/8471227","OVERTIME",27,"PHX",2,2,"20112012","Rexall Place","EDM","PHX","Devan.Dubnyk","Mike.Smith"
"94","Shot","Penalty Shot","Ottawa Senators","home","Erik Condra Wrist Shot saved by Johan Hedberg",1,840,0,0,"Erik.Condra","Johan.Hedberg","5v5","EV","0144",75,3,75,3,14.3,12.1,2011021092,8473588,8460704,"/api/v1/people/8460704","REGULAR",9,"OTT",0,1,"20112012","Scotiabank Place","OTT","NJD","Ben.Bishop","Johan.Hedberg"
"95","Missed Shot","Penalty Shot","Washington Capitals","away","Marcus Johansson - Wide of Net",2,778,1,1,"Marcus.Johansson",NA,"5v4","PP","0298",-81,-4,-81,-4,8.9,26.6,2011021102,8475149,NA,NA,"REGULAR",15,"WSH",1,1,"20112012","Wells Fargo Center","PHI","WSH","Ilya.Bryzgalov","Braden.Holtby"
"96","Goal","Penalty Shot","Columbus Blue Jackets","home","Rick Nash (26) Wrist Shot, assists: none",2,462,2,1,"Rick.Nash","Devan.Dubnyk","5v5","EV","0271",-82,-1,82,1,7.1,8.1,2011021127,8470041,8471227,"/api/v1/people/8471227","REGULAR",29,"CBJ",3,6,"20112012","Nationwide Arena","CBJ","EDM","Steve.Mason","Devan.Dubnyk"
"97","Missed Shot","Penalty Shot","Winnipeg Jets","home","Kyle Wellwood - Wide of Net",3,94,3,3,"Kyle.Wellwood",NA,"5v5","EV","0452",-84,5,84,-5,7.1,45,2011021136,8469581,NA,NA,"REGULAR",52,"WPG",4,6,"20112012","MTS Centre","WPG","OTT","Ondrej.Pavelec","Craig.Anderson"
"98","Shot","Penalty Shot","Vancouver Canucks","home","David Booth Wrist Shot saved by Jonas Hiller",1,218,0,0,"David.Booth","Jonas.Hiller","5v5","EV","0041",81,5,81,5,9.4,32,2011021197,8471266,8473972,"/api/v1/people/8473972","REGULAR",23,"VAN",4,4,"20112012","Rogers Arena","VAN","ANA","Roberto.Luongo","Jonas.Hiller"
"99","Goal","Penalty Shot","New Jersey Devils","home","Ilya Kovalchuk (1) Wrist Shot, assists: none",2,164,3,0,"Ilya.Kovalchuk","Ilya.Bryzgalov","4v5","SH","0218",-84,5,84,-5,7.1,45,2012020030,8469454,8468524,"/api/v1/people/8468524","REGULAR",1,"NJD",3,0,"20122013","Prudential Center","NJD","PHI","Martin.Brodeur","Ilya.Bryzgalov"
"100","Shot","Penalty Shot","Ottawa Senators","away","Guillaume Latendresse Backhand saved by Jose Theodore",3,649,1,2,"Guillaume.Latendresse","Jose.Theodore","5v5","EV","0540",77,-3,-77,3,12.4,14,2012020044,8471670,8460535,"/api/v1/people/8460535","REGULAR",9,"OTT",1,3,"20122013","BB&T Center","FLA","OTT","Jose.Theodore","Craig.Anderson"
"101","Goal","Penalty Shot","St. Louis Blues","home","Patrik Berglund (2) Wrist Shot, assists: none",2,566,2,0,"Patrik.Berglund","Pekka.Rinne","5v5","EV","0292",-81,-1,81,1,8.1,7.1,2012020045,8473534,8471469,"/api/v1/people/8471469","REGULAR",19,"STL",3,0,"20122013","Scottrade Center","STL","NSH","Jaroslav.Halak","Pekka.Rinne"
"102","Shot","Penalty Shot","Vancouver Canucks","away","Alexandre Burrows Backhand saved by Jonas Hiller",2,342,0,2,"Alexandre.Burrows","Jonas.Hiller","5v5","EV","0257",81,-7,-81,7,10.6,41.2,2012020056,8470358,8473972,"/api/v1/people/8473972","REGULAR",23,"VAN",0,5,"20122013","Honda Center","ANA","VAN","Jonas.Hiller","Cory.Schneider"
"103","Shot","Penalty Shot","Minnesota Wild","home","Pierre-Marc Bouchard Wrist Shot saved by Steve Mason",3,949,3,2,"Pierre.Marc.Bouchard","Steve.Mason","5v5","EV","0587",-74,-3,74,3,15.3,11.3,2012020086,8470153,8473461,"/api/v1/people/8473461","REGULAR",30,"MIN",3,2,"20122013","Xcel Energy Center","MIN","CBJ","Niklas.Backstrom","Steve.Mason"
"104","Shot","Penalty Shot","Edmonton Oilers","home","Taylor Hall Snap Shot saved by Roberto Luongo",4,167,2,2,"Taylor.Hall","Roberto.Luongo","4v4","EV","0644",-67,-4,67,4,22.4,10.3,2012020126,8475791,8466141,"/api/v1/people/8466141","OVERTIME",22,"EDM",2,3,"20122013","Rexall Place","EDM","VAN","Devan.Dubnyk","Roberto.Luongo"
"105","Shot","Penalty Shot","Calgary Flames","away","Jarome Iginla Wrist Shot saved by Jimmy Howard",2,792,1,2,"Jarome.Iginla","Jimmy.Howard","4v5","SH","0340",-82,4,-82,4,8.1,29.7,2012020134,8462042,8470657,"/api/v1/people/8470657","REGULAR",20,"CGY",1,4,"20122013","Joe Louis Arena","DET","CGY","Jimmy.Howard","Miikka.Kiprusoff"
"106","Goal","Penalty Shot","Florida Panthers","away","Jonathan Huberdeau (7) Backhand, assists: none",1,615,0,3,"Jonathan.Huberdeau","Ilya.Bryzgalov","5v5","EV","0117",83,1,-83,-1,6.1,9.5,2012020238,8476456,8468524,"/api/v1/people/8468524","REGULAR",13,"FLA",2,5,"20122013","Wells Fargo Center","PHI","FLA","Ilya.Bryzgalov","Scott.Clemmensen"
"107","Shot","Penalty Shot","New Jersey Devils","away","Steve Bernier Wrist Shot saved by Braden Holtby",2,751,1,0,"Steve.Bernier","Braden.Holtby","5v4","PP","0310",-76,1,-76,1,13,4.4,2012020250,8470609,8474651,"/api/v1/people/8474651","REGULAR",1,"NJD",5,1,"20122013","Verizon Center","WSH","NJD","Braden.Holtby","Johan.Hedberg"
"108","Goal","Penalty Shot","Boston Bruins","away","Brad Marchand (12) Wrist Shot, assists: none",1,389,0,1,"Brad.Marchand","Braden.Holtby","4v5","SH","0064",73,0,-73,0,16,0,2012020326,8473419,8474651,"/api/v1/people/8474651","REGULAR",6,"BOS",4,3,"20122013","Verizon Center","WSH","BOS","Braden.Holtby","Tuukka.Rask"
"109","Goal","Penalty Shot","Florida Panthers","home","Jonathan Huberdeau (11) Wrist Shot, assists: none",2,890,3,1,"Jonathan.Huberdeau","Ondrej.Pavelec","5v5","EV","0348",72,-10,72,-10,19.7,30.5,2012020330,8476456,8471715,"/api/v1/people/8471715","REGULAR",13,"FLA",4,1,"20122013","BB&T Center","FLA","WPG","Jacob.Markstrom","Ondrej.Pavelec"
"110","Shot","Penalty Shot","Anaheim Ducks","home","Andrew Cogliano Wrist Shot saved by Jason LaBarbera",2,317,1,0,"Andrew.Cogliano","Jason.LaBarbera","4v4","EV","0223",-72,1,72,-1,17,3.4,2012020338,8471699,8467391,"/api/v1/people/8467391","REGULAR",24,"ANA",2,0,"20122013","Honda Center","ANA","PHX","Jonas.Hiller","Jason.LaBarbera"
"111","Shot","Penalty Shot","Carolina Hurricanes","home","Eric Staal Wrist Shot saved by Carey Price",2,892,2,2,"Eric.Staal","Carey.Price","4v5","SH","0406",81,1,81,1,8.1,7.1,2012020344,8470595,8471679,"/api/v1/people/8471679","REGULAR",12,"CAR",2,4,"20122013","PNC Arena","CAR","MTL","Justin.Peters","Carey.Price"
"112","Goal","Penalty Shot","Nashville Predators","away","Rich Clune (3) Wrist Shot, assists: none",2,549,0,3,"Rich.Clune","Kari.Lehtonen","5v5","EV","0318",-81,1,-81,1,8.1,7.1,2012020385,8471733,8470140,"/api/v1/people/8470140","REGULAR",18,"NSH",0,4,"20122013","American Airlines Center","DAL","NSH","Kari.Lehtonen","Pekka.Rinne"
"113","Shot","Penalty Shot","New York Rangers","away","Marian Gaborik Wrist Shot saved by Ondrej Pavelec",1,677,1,0,"Marian.Gaborik","Ondrej.Pavelec","5v5","EV","0116",83,0,-83,0,6,0,2012020396,8468483,8471715,"/api/v1/people/8471715","REGULAR",3,"NYR",3,1,"20122013","MTS Centre","WPG","NYR","Ondrej.Pavelec","Henrik.Lundqvist"
"114","Goal","Penalty Shot","Vancouver Canucks","home","Henrik Sedin (7) Wrist Shot, assists: none",3,1046,6,4,"Henrik.Sedin","Chris.Mason","5v5","EV","0636",-83,-3,83,3,6.7,26.6,2012020400,8467876,8462152,"/api/v1/people/8462152","REGULAR",23,"VAN",7,4,"20122013","Rogers Arena","VAN","NSH","Roberto.Luongo","Chris.Mason"
"115","Missed Shot","Penalty Shot","Vancouver Canucks","home","Jannik Hansen Goalpost",2,917,1,2,"Jannik.Hansen",NA,"5v5","EV","0338",70,0,70,0,19,0,2012020416,8471498,NA,NA,"REGULAR",23,"VAN",2,5,"20122013","Rogers Arena","VAN","DET","Roberto.Luongo","Jimmy.Howard"
"116","Missed Shot","Penalty Shot","Dallas Stars","home","Antoine Roussel - Wide of Net",1,504,0,0,"Antoine.Roussel",NA,"5v5","EV","0110",-76,7,76,-7,14.8,28.3,2012020424,8474849,NA,NA,"REGULAR",25,"DAL",4,3,"20122013","American Airlines Center","DAL","CGY","Kari.Lehtonen","Joey.MacDonald"
"117","Goal","Penalty Shot","New Jersey Devils","away","Tom Kostopoulos (1) Wrist Shot, assists: none",2,401,0,2,"Tom.Kostopoulos","Mathieu.Garon","5v5","EV","0255",61,3,-61,-3,28.2,6.1,2012020502,8466398,8464999,"/api/v1/people/8464999","REGULAR",1,"NJD",4,4,"20122013","Tampa Bay Times Forum","TBL","NJD","Mathieu.Garon","Martin.Brodeur"
"118","Shot","Penalty Shot","Boston Bruins","away","Johnny Boychuk Wrist Shot saved by Martin Brodeur",1,238,0,1,"Johnny.Boychuk","Martin.Brodeur","4v5","SH","0035",-78,6,-78,6,12.5,28.6,2012020591,8470187,8455710,"/api/v1/people/8455710","REGULAR",6,"BOS",4,5,"20122013","Prudential Center","NJD","BOS","Martin.Brodeur","Anton.Khudobin"
"119","Shot","Penalty Shot","Tampa Bay Lightning","home","Benoit Pouliot Backhand saved by Jacob Markstrom",1,70,0,0,"Benoit.Pouliot","Jacob.Markstrom","5v5","EV","0015",80,-4,80,-4,9.8,24,2012020712,8471678,8474593,"/api/v1/people/8474593","REGULAR",14,"TBL",3,5,"20122013","Tampa Bay Times Forum","TBL","FLA","Anders.Lindback","Jacob.Markstrom"
"120","Goal","Penalty Shot","Chicago Blackhawks","away","Michael Frolik (3) Backhand, assists: none",3,583,2,4,"Michael.Frolik","Jimmy.Howard","5v5","EV","0562",79,-1,-79,1,10,5.7,2012030236,8473564,8470657,"/api/v1/people/8470657","REGULAR",16,"CHI",3,4,"20122013","Joe Louis Arena","DET","CHI","Jimmy.Howard","Corey.Crawford"
"121","Shot","Penalty Shot","Philadelphia Flyers","home","Wayne Simmonds Wrist Shot saved by Jonathan Bernier",2,1196,1,1,"Wayne.Simmonds","Jonathan.Bernier","5v5","EV","0441",73,0,73,0,16,0,2013020004,8474190,8473541,"/api/v1/people/8473541","REGULAR",4,"PHI",1,3,"20132014","Wells Fargo Center","PHI","TOR","Steve.Mason","Jonathan.Bernier"
"122","Shot","Penalty Shot","Detroit Red Wings","home","Cory Emmerton Wrist Shot saved by Ryan Miller",2,739,2,0,"Cory.Emmerton","Ryan.Miller","4v5","SH","0313",61,3,61,3,28.2,6.1,2013020005,8473558,8468011,"/api/v1/people/8468011","REGULAR",17,"DET",2,1,"20132014","Joe Louis Arena","DET","BUF","Jimmy.Howard","Ryan.Miller"
"123","Goal","Penalty Shot","Boston Bruins","home","Chris Kelly (1) Backhand, assists: none",1,699,1,0,"Chris.Kelly","Anders.Lindback","4v5","SH","0126",81,0,81,0,8,0,2013020007,8467967,8474765,"/api/v1/people/8474765","REGULAR",6,"BOS",3,1,"20132014","TD Garden","BOS","TBL","Tuukka.Rask","Anders.Lindback"
"124","Goal","Penalty Shot","St. Louis Blues","home","Alexander Steen (2) Backhand, assists: none",2,1143,5,0,"Alexander.Steen","Tim.Thomas","5v5","EV","0413",-81,8,81,-8,11.3,45,2013020027,8470257,8460703,"/api/v1/people/8460703","REGULAR",19,"STL",7,0,"20132014","Scottrade Center","STL","FLA","Jaroslav.Halak","Tim.Thomas"
"125","Shot","Penalty Shot","Philadelphia Flyers","home","Adam Hall Wrist Shot saved by Thomas Greiss",1,557,0,1,"Adam.Hall","Thomas.Greiss","4v5","SH","0106",-60,-1,60,1,29,2,2013020058,8467925,8471306,"/api/v1/people/8471306","REGULAR",4,"PHI",1,2,"20132014","Wells Fargo Center","PHI","PHX","Steve.Mason","Thomas.Greiss"
"126","Shot","Penalty Shot","Pittsburgh Penguins","home","Brandon Sutter Wrist Shot saved by Roberto Luongo",3,1116,3,3,"Brandon.Sutter","Roberto.Luongo","5v5","EV","0551",75,-2,75,-2,14.1,8.1,2013020110,8474091,8466141,"/api/v1/people/8466141","REGULAR",5,"PIT",3,3,"20132014","CONSOL Energy Center","PIT","VAN","Marc.Andre.Fleury","Roberto.Luongo"
"127","Shot","Penalty Shot","San Jose Sharks","home","Brent Burns Backhand saved by Karri Ramo",1,261,1,0,"Brent.Burns","Karri.Ramo","5v5","EV","0057",77,0,77,0,12,0,2013020121,8470613,8471403,"/api/v1/people/8471403","REGULAR",28,"SJS",6,3,"20132014","SAP Center at San Jose","SJS","CGY","Antti.Niemi","Karri.Ramo"
"128","Shot","Penalty Shot","Toronto Maple Leafs","home","James van Riemsdyk Backhand saved by Jonas Hiller",3,781,4,2,"James.van.Riemsdyk","Jonas.Hiller","5v5","EV","0605",-85,3,85,-3,5,36.9,2013020129,8474037,8473972,"/api/v1/people/8473972","REGULAR",10,"TOR",4,2,"20132014","Air Canada Centre","TOR","ANA","Jonathan.Bernier","Jonas.Hiller"
"129","Shot","Penalty Shot","Florida Panthers","home","Jonathan Huberdeau Wrist Shot saved by Corey Crawford",2,564,0,1,"Jonathan.Huberdeau","Corey.Crawford","5v5","EV","0317",80,4,80,4,9.8,24,2013020133,8476456,8470645,"/api/v1/people/8470645","REGULAR",13,"FLA",2,2,"20132014","BB&T Center","FLA","CHI","Tim.Thomas","Corey.Crawford"
"130","Missed Shot","Penalty Shot","Chicago Blackhawks","away","Patrick Kane - Goalpost",3,476,1,4,"Patrick.Kane",NA,"5v5","EV","0497",74,-1,-74,1,15,3.8,2013020199,8474141,NA,NA,"REGULAR",16,"CHI",1,5,"20132014","MTS Centre","WPG","CHI","Al.Montoya","Corey.Crawford"
"131","Shot","Penalty Shot","Calgary Flames","away","TJ Galiardi Backhand saved by Corey Crawford",2,242,0,0,"TJ.Galiardi","Corey.Crawford","4v5","SH","0284",-81,3,-81,3,8.5,20.6,2013020213,8474001,8470645,"/api/v1/people/8470645","REGULAR",20,"CGY",2,3,"20132014","United Center","CHI","CGY","Corey.Crawford","Reto.Berra"
"132","Goal","Penalty Shot","Dallas Stars","away","Vernon Fiddler (2) Backhand, assists: none",3,1046,2,2,"Vernon.Fiddler","Tuukka.Rask","5v5","EV","0574",1,-1,1,-1,90,0.6,2013020217,8469759,8471695,"/api/v1/people/8471695","REGULAR",25,"DAL",2,2,"20132014","TD Garden","BOS","DAL","Tuukka.Rask","Kari.Lehtonen"
"133","Shot","Penalty Shot","Montréal Canadiens","home","Tomas Plekanec Wrist Shot saved by Jaroslav Halak",3,1151,2,2,"Tomas.Plekanec","Jaroslav.Halak","5v5","EV","0649",-72,0,72,0,17,0,2013020220,8469521,8470860,"/api/v1/people/8470860","REGULAR",8,"MTL",2,2,"20132014","Centre Bell","MTL","STL","Carey.Price","Jaroslav.Halak"
"134","Missed Shot","Penalty Shot","Edmonton Oilers","away","Sam Gagner - Wide of Net",2,253,1,1,"Sam.Gagner",NA,"5v5","EV","0265",-85,5,-85,5,6.4,51.3,2013020258,8474040,NA,NA,"REGULAR",22,"EDM",5,4,"20132014","United Center","CHI","EDM","Corey.Crawford","Devan.Dubnyk"
"135","Missed Shot","Penalty Shot","Dallas Stars","away","Valeri Nichushkin - Wide of Net",3,1016,0,1,"Valeri.Nichushkin",NA,"5v5","EV","0588",71,5,-71,-5,18.7,15.5,2013020276,8477501,NA,NA,"REGULAR",25,"DAL",0,3,"20132014","Rexall Place","EDM","DAL","Devan.Dubnyk","Kari.Lehtonen"
"136","Goal","Penalty Shot","Chicago Blackhawks","home","Patrick Sharp (7) Wrist Shot, assists: none",3,1129,5,1,"Patrick.Sharp","Antti.Niemi","5v5","EV","0606",-81,1,81,-1,8.1,7.1,2013020306,8469544,8474550,"/api/v1/people/8474550","REGULAR",16,"CHI",5,1,"20132014","United Center","CHI","SJS","Corey.Crawford","Antti.Niemi"
"137","Shot","Penalty Shot","Ottawa Senators","away","Kyle Turris Backhand saved by Steve Mason",3,894,4,2,"Kyle.Turris","Steve.Mason","4v5","SH","0593",84,5,-84,-5,7.1,45,2013020314,8474068,8473461,"/api/v1/people/8473461","REGULAR",9,"OTT",5,2,"20132014","Wells Fargo Center","PHI","OTT","Steve.Mason","Robin.Lehner"
"138","Shot","Penalty Shot","New York Rangers","home","Chris Kreider Snap Shot saved by Tuukka Rask",1,376,0,0,"Chris.Kreider","Tuukka.Rask","5v4","PP","0070",-77,5,77,-5,13,22.6,2013020317,8475184,8471695,"/api/v1/people/8471695","REGULAR",3,"NYR",1,2,"20132014","Madison Square Garden","NYR","BOS","Henrik.Lundqvist","Tuukka.Rask"
"139","Shot","Penalty Shot","New York Rangers","away","Rick Nash Backhand saved by Kari Lehtonen",3,519,2,3,"Rick.Nash","Kari.Lehtonen","5v5","EV","0565",84,-4,-84,4,6.4,38.7,2013020331,8470041,8470140,"/api/v1/people/8470140","REGULAR",3,"NYR",2,3,"20132014","American Airlines Center","DAL","NYR","Kari.Lehtonen","Henrik.Lundqvist"
"140","Shot","Penalty Shot","Vancouver Canucks","home","Jannik Hansen Wrist Shot saved by Sergei Bobrovsky",3,993,5,1,"Jannik.Hansen","Sergei.Bobrovsky","5v5","EV","0573",-80,-1,80,1,9.1,6.3,2013020339,8471498,8475683,"/api/v1/people/8475683","REGULAR",23,"VAN",6,2,"20132014","Rogers Arena","VAN","CBJ","Roberto.Luongo","Sergei.Bobrovsky"
"141","Shot","Penalty Shot","Philadelphia Flyers","away","Wayne Simmonds Backhand saved by Anders Lindback",1,1006,0,0,"Wayne.Simmonds","Anders.Lindback","5v5","EV","0157",-76,-7,-76,-7,14.8,28.3,2013020371,8474190,8474765,"/api/v1/people/8474765","REGULAR",4,"PHI",4,2,"20132014","Tampa Bay Times Forum","TBL","PHI","Anders.Lindback","Ray.Emery"
"142","Missed Shot","Penalty Shot","Dallas Stars","home","Alex Chiasson - Goalpost",2,159,1,0,"Alex.Chiasson",NA,"5v5","EV","0260",67,3,67,3,22.2,7.8,2013020391,8475163,NA,NA,"REGULAR",25,"DAL",1,1,"20132014","American Airlines Center","DAL","CHI","Kari.Lehtonen","Corey.Crawford"
"143","Goal","Penalty Shot","Dallas Stars","away","Antoine Roussel (5) Backhand, assists: none",3,181,3,4,"Antoine.Roussel","Corey.Crawford","5v5","EV","0507",83,-5,-83,5,7.8,39.8,2013020415,8474849,8470645,"/api/v1/people/8470645","REGULAR",25,"DAL",3,4,"20132014","United Center","CHI","DAL","Corey.Crawford","Kari.Lehtonen"
"144","Goal","Penalty Shot","Washington Capitals","away","Mikhail Grabovski (9) Slap Shot, assists: none",2,1106,0,3,"Mikhail.Grabovski","Henrik.Lundqvist","5v4","PP","0390",-73,1,-73,1,16,3.6,2013020451,8471362,8468685,"/api/v1/people/8468685","REGULAR",15,"WSH",1,4,"20132014","Madison Square Garden","NYR","WSH","Henrik.Lundqvist",NA
